label,embedding x,embedding y
0.0,9.754246711730957,-6.922256946563721
2.0,-1.0474878549575806,-1.1557707786560059
2.0,0.4372090697288513,0.16288843750953674
3.0,0.3703128397464752,-9.712300300598145
1.0,6.782081604003906,1.3152973651885986
1.0,6.097204685211182,0.4968603551387787
2.0,-1.0243608951568604,-0.546002209186554
0.0,7.240149974822998,-4.979759216308594
2.0,0.1297982931137085,-1.6512819528579712
0.0,7.893876552581787,-6.885138511657715
2.0,0.0521412119269371,-3.2791380882263184
3.0,0.9096172451972961,-8.529441833496094
2.0,-0.687097430229187,1.8098522424697876
1.0,6.759315490722656,0.8173962831497192
1.0,4.982019901275635,1.3831002712249756
2.0,-0.3140071928501129,-2.6003060340881348
3.0,0.10579200834035873,-9.042116165161133
3.0,-0.2401995062828064,-5.742652893066406
2.0,-1.1753759384155273,0.26899996399879456
2.0,0.2760959267616272,-1.8037574291229248
1.0,6.004147052764893,1.501166820526123
3.0,0.5202288031578064,-8.003910064697266
1.0,4.934237957000732,0.904301106929779
1.0,2.1665682792663574,-3.0094525814056396
0.0,9.432098388671875,-6.82932710647583
0.0,8.476160049438477,-5.077624797821045
0.0,7.6424055099487305,-4.802490711212158
0.0,2.276200294494629,-3.0113778114318848
0.0,9.708909034729004,-7.172199249267578
3.0,0.06950344890356064,-6.986957550048828
3.0,-0.45522451400756836,-9.092293739318848
0.0,8.697859764099121,-6.1663818359375
2.0,-0.268606573343277,-2.4232380390167236
0.0,9.143211364746094,-5.627346038818359
3.0,0.03299407660961151,-7.7430033683776855
3.0,0.3616917133331299,-8.4993314743042
2.0,-0.34387266635894775,-3.088214874267578
2.0,-1.3130333423614502,0.6859169006347656
2.0,-0.359685480594635,1.2229657173156738
1.0,6.01763391494751,1.0002864599227905
2.0,0.9373022317886353,-2.1839258670806885
2.0,-0.5232769250869751,0.8274731040000916
3.0,0.3761086165904999,-4.7302374839782715
1.0,6.791199207305908,1.011743187904358
2.0,0.769511342048645,-0.2144978642463684
2.0,0.5102221369743347,-0.30563968420028687
1.0,4.643274307250977,0.37234175205230713
0.0,9.458402633666992,-6.566201210021973
2.0,-1.0660429000854492,0.5024028420448303
2.0,0.3644908666610718,-1.9683715105056763
0.0,8.788056373596191,-6.036202430725098
3.0,-0.4032112658023834,-7.427238941192627
2.0,0.8698190450668335,-2.1850154399871826
2.0,-0.8210709691047668,0.7840339541435242
1.0,5.448790073394775,0.14300905168056488
0.0,8.612298011779785,-8.10891342163086
2.0,-1.0689784288406372,-0.8539882898330688
3.0,0.24623049795627594,-7.354767799377441
3.0,-0.2706095576286316,-9.591653823852539
3.0,0.016010833904147148,-9.371240615844727
2.0,0.293689489364624,-1.4896374940872192
3.0,-0.3020719885826111,-9.612290382385254
3.0,0.6661744713783264,-5.640182971954346
3.0,0.7096324563026428,-8.941987991333008
0.0,1.5791031122207642,-3.5665924549102783
1.0,7.038991928100586,0.9883834719657898
3.0,-0.4144724905490875,-8.06659984588623
1.0,5.0681962966918945,-0.21186208724975586
3.0,0.02558380551636219,-6.0770158767700195
1.0,5.802894592285156,0.06080342084169388
3.0,0.8545288443565369,-5.398644924163818
1.0,5.384711742401123,0.14933982491493225
2.0,-1.0791897773742676,0.880488932132721
3.0,-0.19566820561885834,-9.367328643798828
0.0,8.877229690551758,-6.240688323974609
3.0,0.640246570110321,-5.031635284423828
3.0,-0.23351936042308807,-6.469959259033203
3.0,0.6435971260070801,-6.59176778793335
3.0,1.0226038694381714,-7.89957332611084
2.0,0.4492338001728058,-0.5844724774360657
3.0,-0.5558633804321289,-6.820164203643799
1.0,5.12744140625,1.1080918312072754
1.0,4.856141567230225,0.21849408745765686
3.0,1.2036073207855225,-7.752193927764893
0.0,1.3972970247268677,-3.447709321975708
3.0,0.8760893940925598,-9.190890312194824
2.0,-0.35612475872039795,0.43710973858833313
0.0,8.199785232543945,-7.3067097663879395
3.0,-0.24116893112659454,-9.73753547668457
1.0,4.777024745941162,0.07178633660078049
3.0,-0.20355312526226044,-7.86185884475708
