label,embedding x,embedding y
1.0,2.1100215911865234,-7.999279975891113
0.0,5.100039958953857,8.833552360534668
3.0,-6.4909539222717285,2.5563883781433105
0.0,5.6257171630859375,7.953938007354736
3.0,-8.826977729797363,4.846536636352539
1.0,2.340439558029175,-7.432947158813477
3.0,-7.616661071777344,2.506354570388794
3.0,-7.7290358543396,2.499342918395996
2.0,6.592403411865234,-1.3140476942062378
3.0,-6.520073890686035,2.7220458984375
2.0,3.431952953338623,-1.9406020641326904
0.0,5.8815155029296875,8.203383445739746
0.0,5.692346096038818,6.783646583557129
1.0,3.99149751663208,-9.075861930847168
2.0,5.468427658081055,-0.9414081573486328
2.0,2.096635103225708,-1.0160185098648071
0.0,5.779722690582275,8.253844261169434
1.0,2.8293874263763428,-6.552631855010986
0.0,4.173051357269287,6.73342752456665
2.0,5.693086624145508,-1.4841941595077515
2.0,3.0709331035614014,-1.9970263242721558
3.0,-8.183356285095215,3.5553810596466064
0.0,4.850250244140625,8.52029037475586
3.0,-7.33399772644043,4.861330509185791
1.0,-0.4056292772293091,0.4073154330253601
1.0,2.0903594493865967,-7.019554138183594
1.0,1.341444730758667,0.5996914505958557
0.0,4.964435577392578,9.171634674072266
1.0,3.8520846366882324,-8.247112274169922
0.0,5.0337748527526855,5.7211503982543945
0.0,4.71079683303833,7.9760966300964355
1.0,4.127397060394287,-8.13217544555664
1.0,2.3967552185058594,-7.570608615875244
1.0,2.7934763431549072,-6.758840560913086
1.0,3.7818751335144043,-8.976181030273438
0.0,4.894417762756348,9.042390823364258
0.0,4.337704181671143,8.186566352844238
3.0,-8.252877235412598,5.013380527496338
0.0,5.131190299987793,8.316642761230469
3.0,-9.004766464233398,3.5822277069091797
2.0,4.611849784851074,-0.05214790627360344
2.0,2.3572633266448975,-1.2643972635269165
0.0,5.72907018661499,8.939051628112793
1.0,2.526984930038452,-7.30791711807251
3.0,-7.8326921463012695,3.4943783283233643
2.0,5.129711627960205,-0.8030681610107422
3.0,-8.090057373046875,4.446676731109619
3.0,-6.297700881958008,2.8724913597106934
2.0,6.300463676452637,-1.2398035526275635
0.0,5.813720703125,8.915250778198242
0.0,4.713466167449951,6.856823921203613
2.0,2.453763008117676,-0.4169641137123108
1.0,3.2036876678466797,-8.293417930603027
0.0,6.076906681060791,7.2536139488220215
2.0,6.309354782104492,-1.6022740602493286
3.0,-9.038004875183105,4.752927780151367
1.0,3.205928325653076,-9.091599464416504
1.0,3.1803159713745117,-8.070188522338867
3.0,-7.209545135498047,2.4206368923187256
3.0,-7.335944652557373,4.5631561279296875
1.0,2.476436138153076,-7.866935729980469
3.0,-6.740506649017334,2.5452327728271484
0.0,5.2696733474731445,9.58242130279541
3.0,-9.020483016967773,4.507673263549805
1.0,2.8283531665802,-8.89488410949707
1.0,2.751985549926758,-8.072793006896973
2.0,6.289482593536377,-1.3230159282684326
0.0,4.671255111694336,7.9912824630737305
3.0,-8.699302673339844,4.7399702072143555
0.0,5.838359355926514,8.62723445892334
2.0,4.27490758895874,-1.3652342557907104
3.0,-8.209892272949219,3.4045095443725586
0.0,5.53143835067749,9.128436088562012
0.0,5.576832294464111,6.278973579406738
2.0,6.256355285644531,-1.5215414762496948
3.0,-7.05302619934082,3.4054884910583496
3.0,-8.627593994140625,3.749446153640747
0.0,5.186497688293457,6.191300392150879
3.0,-6.286179542541504,2.5215272903442383
3.0,-6.456884860992432,3.4583122730255127
2.0,3.083721399307251,0.1568141132593155
1.0,4.138211727142334,-8.536727905273438
2.0,2.2422549724578857,-1.1433138847351074
2.0,3.430094003677368,0.1347128450870514
3.0,-5.539403438568115,2.335118055343628
3.0,-6.158236503601074,2.133272409439087
1.0,2.863257884979248,-6.634668350219727
2.0,1.6983712911605835,0.8913877606391907
1.0,2.5805702209472656,-8.08254337310791
0.0,4.270124912261963,9.52147388458252
1.0,2.870055675506592,-9.013269424438477
0.0,5.874711990356445,8.745888710021973
0.0,5.558176040649414,6.761032581329346
0.0,4.906036376953125,7.7322163581848145
2.0,4.494681358337402,-0.2430487871170044
2.0,4.298001289367676,-1.1783370971679688
1.0,2.904179811477661,-6.997574329376221
3.0,-6.846189498901367,4.784473419189453
3.0,-6.310961723327637,3.4127917289733887
2.0,4.2752838134765625,-1.1905208826065063
2.0,3.2289555072784424,-2.095292806625366
3.0,-7.928670406341553,2.7709145545959473
2.0,5.278538703918457,-1.8188073635101318
2.0,2.1127915382385254,0.2930981516838074
1.0,2.3674659729003906,-7.678318023681641
1.0,3.821380138397217,-7.38848876953125
1.0,2.0830235481262207,-6.809717655181885
2.0,4.734583377838135,-1.7093732357025146
2.0,5.572559833526611,-1.9932185411453247
2.0,1.7504639625549316,0.0011861189268529415
2.0,2.3466029167175293,1.2145869731903076
3.0,-8.145065307617188,5.207694053649902
1.0,2.0231871604919434,-6.926782131195068
0.0,5.156930923461914,9.304564476013184
1.0,3.2002651691436768,-7.031190872192383
1.0,3.6475143432617188,-8.634072303771973
2.0,5.548941135406494,-0.6410717368125916
2.0,4.944081783294678,-1.5811632871627808
0.0,4.9812235832214355,8.695016860961914
0.0,4.7176594734191895,8.617888450622559
2.0,1.6876628398895264,0.9451243281364441
3.0,-8.699130058288574,4.443455219268799
1.0,0.8489584922790527,0.3785865902900696
1.0,2.3203182220458984,-7.588451385498047
3.0,-7.629175662994385,5.001306533813477
2.0,3.8799116611480713,0.34387820959091187
2.0,4.716753005981445,-0.6908798217773438
3.0,-7.07781982421875,2.5994720458984375
2.0,6.121992588043213,-1.6411023139953613
1.0,-0.22319701313972473,0.4396364092826843
3.0,-7.921917915344238,4.8731303215026855
1.0,3.804781198501587,-8.436667442321777
2.0,2.9667065143585205,-0.311080664396286
1.0,2.8115057945251465,-8.013240814208984
3.0,-6.949433326721191,3.2236440181732178
2.0,5.834543704986572,-1.8217358589172363
0.0,4.145305156707764,6.943474292755127
2.0,5.3025288581848145,-1.0984987020492554
3.0,-7.38035774230957,5.111074924468994
3.0,-9.4064302444458,3.6504673957824707
0.0,5.174025535583496,5.7698516845703125
2.0,6.418430328369141,-1.366590976715088
2.0,5.566584587097168,-1.9380720853805542
2.0,6.488699436187744,-1.3838953971862793
2.0,5.62618350982666,-1.0558315515518188
1.0,3.0421953201293945,-9.111434936523438
1.0,-0.15899699926376343,0.4143331050872803
0.0,4.073251247406006,7.012047290802002
2.0,3.0188052654266357,-2.008730173110962
3.0,-7.704111099243164,3.4773595333099365
3.0,-7.188289165496826,3.1342110633850098
2.0,5.479347229003906,-1.4126378297805786
2.0,1.822970986366272,-0.11513591557741165
0.0,5.233436107635498,8.075364112854004
0.0,4.242586135864258,6.484914779663086
2.0,2.697220802307129,-0.6814383268356323
2.0,2.738544225692749,-1.1426841020584106
2.0,1.8370857238769531,0.445726215839386
3.0,-7.4424662590026855,3.2493693828582764
1.0,-0.3629723787307739,0.3398038148880005
3.0,-7.697869300842285,4.919968128204346
0.0,4.144395351409912,9.44961166381836
1.0,3.3703410625457764,-6.352962493896484
3.0,-7.836559772491455,2.447986364364624
1.0,2.6120986938476562,-6.749760150909424
2.0,1.8837945461273193,1.0254987478256226
2.0,3.3412973880767822,-1.9338362216949463
2.0,4.875739097595215,-1.4703065156936646
1.0,2.9736239910125732,-7.108447551727295
3.0,-8.220396041870117,4.358203887939453
3.0,-6.896295070648193,2.4699766635894775
3.0,-5.515908241271973,1.867262840270996
2.0,2.2131717205047607,-1.08006751537323
3.0,-7.952549457550049,5.155522346496582
1.0,3.5673375129699707,-7.849376201629639
2.0,4.686098575592041,-0.10910654067993164
0.0,4.855970859527588,6.862058639526367
2.0,2.034334182739258,0.04901369661092758
0.0,4.79475736618042,8.551666259765625
1.0,3.225454092025757,-7.37028169631958
2.0,1.9127862453460693,0.2781451344490051
0.0,4.074456691741943,7.024119853973389
2.0,3.600543260574341,-0.44431570172309875
3.0,-8.482576370239258,3.102046489715576
3.0,-7.430571556091309,3.0686135292053223
1.0,3.7977750301361084,-8.970577239990234
2.0,3.815474510192871,0.29769423604011536
1.0,2.4182066917419434,-7.084506988525391
2.0,2.8902294635772705,-1.854742169380188
3.0,-7.518688201904297,2.504133462905884
3.0,-7.592300891876221,2.5007827281951904
2.0,2.709310531616211,-1.3804848194122314
1.0,2.9285478591918945,-7.573995113372803
